userid,deposit_type_id,regularity,deposit_rate,issuance_date,expire_date
4512652847,417607854267,172,11,2009-03-12,2009-06-10
9740504005,569170006590,147,21,2016-05-07,2025-07-02
8169438558,606335884668,149,13,2010-01-31,2015-08-29
6054100662,983344600822,76,19,2008-05-17,2016-10-30
4605564148,879594781341,18,27,2018-01-04,2024-04-15
6796985120,660376730552,241,7,2015-02-07,2015-05-14
2537954431,593786719648,309,25,2015-12-04,2016-03-31
1868390132,174647580322,104,22,2018-05-10,2018-08-05
1299794688,487157617013,129,19,2011-06-13,2018-04-20
9899263537,970894674403,5,3,2019-03-11,2024-11-18
1866546538,840771958015,114,7,2016-07-19,2017-08-30
8613819013,179540469690,62,1,2015-03-23,2016-02-29
2884750434,910639015473,185,18,2010-02-08,2021-02-08
9449213910,485928696758,188,5,2011-02-10,2011-06-19
2649776753,844975823320,275,25,2011-07-23,2015-11-16
8665807337,985356746746,120,13,2014-06-01,2019-02-05
5504626605,813280611452,36,15,2013-08-29,2014-02-06
6383807113,162365594530,106,22,2015-12-31,2021-06-20
7481794675,710429718454,140,21,2011-01-24,2017-07-08
8541628504,327307926231,308,10,2015-12-26,2022-12-03
9710625370,256943758378,305,25,2018-11-12,2019-03-08
3515982723,869597367117,141,21,2015-05-22,2022-06-08
8528532598,961654720652,232,13,2013-01-03,2020-11-17
5792502379,996180080514,157,24,2009-02-10,2009-04-24
1447023967,373984864116,311,12,2012-06-26,2019-11-03
5019679695,360372430343,139,23,2012-10-24,2023-10-27
5064168335,489047363098,40,6,2016-11-28,2024-07-30
8700150033,678882574551,314,17,2016-09-24,2025-03-13
8276920007,598422701249,274,27,2018-08-23,2019-04-21
1064574834,433463950600,111,24,2015-12-17,2018-04-20
9688709403,637231445406,37,16,2015-03-15,2016-01-25
6802304436,839961226796,293,4,2017-01-18,2022-11-25
4814889556,280766855306,242,9,2014-05-17,2021-07-26
8297616070,616714521340,176,4,2013-06-04,2015-04-14
5319046218,905487470099,232,6,2019-10-29,2022-03-10
9239240723,178399018700,74,6,2010-05-17,2015-04-18
3661281649,568440107826,104,29,2008-12-04,2012-06-26
7231265630,673994050158,93,1,2012-03-16,2017-05-30
8710847271,961120912664,44,24,2008-03-30,2018-02-01
4986384733,941897819984,187,5,2014-07-31,2023-09-03
8090704887,727182550418,169,4,2012-10-21,2012-12-30
2764028141,742424728059,8,28,2008-02-21,2011-04-30
1262992353,969127541823,103,18,2015-11-27,2021-10-19
3897272144,398711254058,227,16,2010-12-28,2021-04-18
7942369292,994267662374,101,29,2009-04-17,2013-02-13
8774068845,482452565964,299,11,2014-04-26,2018-06-15
5043308388,846125536181,167,23,2013-03-01,2023-07-27
6994592944,456919439413,270,2,2012-05-14,2023-06-11
2121625893,160953597130,35,1,2019-03-10,2024-04-11
5515193088,191001151800,238,29,2009-03-16,2011-12-10
3642554700,233665747671,14,3,2013-04-22,2021-07-15
1599172945,500628253609,206,19,2015-08-10,2017-08-01
7569519412,419531768641,331,10,2017-05-06,2023-05-25
8178359422,626987411087,183,30,2011-06-25,2020-02-14
8673133485,792127013032,205,16,2016-09-26,2026-06-17
5164981304,369248171573,96,18,2008-03-04,2019-11-10
4155019047,584816855608,271,7,2017-01-29,2026-05-25
8571711281,320890263301,182,17,2015-12-04,2025-10-20
8341636940,596791281021,68,13,2015-02-23,2020-01-10
4371919006,522863014471,18,11,2018-01-01,2023-03-28
4855589124,951886258674,48,13,2009-12-16,2013-05-01
5679531092,871647398503,249,23,2009-03-20,2013-06-29
7945739548,130606218809,293,13,2008-10-06,2012-11-10
1725149337,477499936326,162,25,2010-06-23,2016-07-12
5741325493,520884941364,109,9,2008-12-11,2018-01-09
3476467547,781014776231,239,14,2009-03-18,2013-02-08
8775696137,363191697233,42,30,2017-02-26,2025-11-01
4500999885,928400433602,105,21,2010-07-04,2018-04-29
2184320635,379808936072,23,5,2011-06-22,2015-01-09
3031925756,836322890787,205,28,2017-02-17,2025-08-17
6896821031,349071179261,321,22,2013-02-11,2021-08-27
4973085290,877989850504,123,10,2008-09-15,2012-07-14
6841821481,243336934719,350,0,2016-09-02,2022-03-15
4454743826,556125221623,274,1,2014-05-30,2015-02-03
1861373296,341770373176,1,19,2012-05-23,2018-06-29
8176254266,985506899809,213,22,2009-11-18,2018-01-05
4921546375,857883413686,305,29,2011-10-25,2014-09-27
9335482018,921310758510,148,26,2018-12-15,2019-09-14
8960101985,873150647946,79,6,2013-01-19,2024-07-15
9007556353,838422546341,268,3,2008-04-08,2018-04-16
2270641079,353628273622,194,3,2008-03-24,2018-03-28
8675123337,632687419583,208,22,2019-10-21,2021-02-15
9662520002,173319223961,338,17,2017-09-04,2023-11-17
7587617107,721940060122,281,27,2016-10-15,2024-01-23
2488735409,295592123284,144,15,2008-12-06,2016-08-01
1472543777,902164135402,351,30,2016-07-10,2021-10-31
3875834140,400155562944,224,5,2019-08-02,2024-07-01
1913437768,517712505769,262,24,2011-11-30,2022-02-26
4863796865,564244400806,331,26,2017-07-05,2024-02-26
7027587974,411792458154,104,0,2019-05-09,2026-07-10
4011348442,680108008726,233,8,2009-09-19,2010-11-01
4569894872,948600723983,296,19,2018-08-12,2025-10-06
4197617774,385931572974,230,1,2019-07-15,2023-02-15
4820565378,223465637078,217,17,2018-02-03,2018-03-05
1069498673,726092271525,45,21,2008-01-31,2012-12-25
3137306315,262380901606,254,28,2014-12-06,2021-06-11
5073116324,856179437950,120,10,2017-12-17,2027-06-06
5869210989,176667983105,336,9,2014-06-18,2018-08-21
9262134902,416835413883,264,3,2017-10-24,2020-02-04
4499028638,197999522910,66,1,2015-03-11,2018-04-10
5620854561,733760644005,286,15,2009-09-02,2017-07-18
9561309501,445442442336,119,18,2014-04-17,2026-04-10
6087537698,155179632029,196,16,2018-03-25,2029-01-07
1893829824,383193101963,287,11,2012-06-14,2021-06-20
3137552961,248022342200,282,21,2009-09-26,2013-10-16
4902497752,772017011701,172,9,2010-07-30,2019-11-27
4588623652,510234098247,266,7,2013-03-15,2015-11-18
3727906360,573921049113,263,26,2019-09-03,2021-11-15
9410360108,468063109799,358,23,2014-07-06,2015-07-22
4139624242,691849848961,242,5,2019-01-23,2022-09-18
2052890125,409688437429,43,2,2009-04-13,2017-08-19
9897544996,166425932198,312,12,2008-11-12,2018-08-17
4111803329,828578354580,192,30,2011-04-01,2011-09-04
3001943711,113844286997,45,3,2019-12-14,2031-08-30
1990794878,173825250504,94,21,2010-01-19,2011-05-05
3234032238,560855599561,356,14,2008-01-06,2014-06-20
9436075126,897281428767,286,8,2013-08-07,2014-09-02
1940709196,579267125905,209,17,2008-05-04,2014-04-16
2619518140,342601245889,150,16,2018-03-07,2028-06-12
4919389903,558871694816,152,25,2011-07-12,2014-08-03
3725358748,964975289966,170,8,2011-08-27,2020-04-02
5607805928,948111818659,114,22,2012-03-24,2012-07-09
9053261956,171913996676,255,7,2010-10-23,2021-11-24
1870689182,567980835823,351,25,2019-06-01,2028-05-10
3026419970,659513654387,267,5,2014-05-02,2015-08-05
2991396643,938291870221,318,23,2010-09-21,2022-01-05
9467170634,884427826630,130,10,2017-06-14,2024-12-31
1017710443,713063991747,20,23,2014-10-16,2017-09-06
4493733458,998438292525,63,12,2019-11-21,2023-05-04
4910621138,399398677705,115,12,2009-07-29,2019-04-07
1925239220,298280872324,188,16,2012-03-13,2019-05-17
6704732545,881626397147,296,13,2014-11-10,2022-11-21
2847395929,683612145744,147,11,2017-04-25,2025-04-15
5685911642,157796854787,230,13,2010-06-01,2020-03-02
3341290287,614092654526,154,27,2012-12-13,2018-08-18
5679262639,321015754498,246,1,2014-02-08,2016-12-30
1506075201,122512061291,174,8,2015-11-30,2020-05-30
1146963570,397134392022,362,24,2009-01-17,2017-07-02
3147499394,331315531156,69,22,2009-06-14,2013-05-21
8300530340,716762027082,202,29,2013-11-09,2020-04-15
9089288291,350281841588,229,8,2016-03-09,2021-11-18
1645397723,127008189573,148,20,2011-04-18,2018-01-24
8050343003,192377302871,87,14,2012-06-30,2015-02-28
6001131486,729953509989,355,10,2013-03-27,2018-05-27
3995544157,997949837371,208,15,2008-11-09,2015-01-13
5027163353,390379194600,39,15,2009-09-09,2020-12-25
7492798766,871168022304,221,13,2016-07-13,2016-11-25
3132831134,940282026676,251,7,2012-04-29,2019-11-13
9513588808,577790479185,104,29,2012-11-08,2022-12-28
3038856415,335544017311,204,22,2018-03-03,2018-07-03
9521655785,420129474573,255,16,2018-09-27,2023-08-29
2110099642,950828577179,310,4,2009-04-08,2014-09-18
1865224851,545189209107,143,20,2019-10-02,2026-09-13
9845460238,738657107058,93,30,2012-05-26,2017-11-17
4533434000,222819667822,146,3,2015-09-17,2026-11-11
6138794577,263790537050,70,20,2017-11-19,2027-08-15
6618165586,426315661378,128,0,2018-10-31,2019-04-04
6477068945,792487132483,282,10,2014-05-13,2014-07-06
4446395262,357082165347,204,10,2008-09-16,2009-04-08
7637065539,438313261250,318,4,2011-09-28,2022-02-12
6969055071,853683783118,172,18,2008-06-26,2013-09-03
6602469018,294868073021,50,6,2013-01-27,2022-07-06
6152548398,596098847934,352,20,2015-04-27,2021-01-30
5156855304,111935753346,20,20,2010-04-13,2018-11-26
4395281895,327695726938,122,0,2008-12-30,2009-09-25
5512385200,665155446185,259,7,2009-06-16,2020-12-07
3365342143,616319084130,365,29,2008-05-02,2019-03-12
3121589558,488846426062,274,13,2017-04-06,2027-06-28
3594373131,116424438271,13,22,2015-12-21,2021-12-29
1675664449,489347740646,335,2,2016-04-28,2020-12-16
5535513754,276528045347,22,5,2010-08-25,2014-04-09
6470881415,453572469375,250,4,2012-04-23,2014-02-23
4681301204,792178747306,345,18,2012-03-09,2014-01-24
6555445162,943487752909,173,10,2008-03-05,2014-05-22
7534039144,374836337183,220,22,2011-12-09,2017-03-05
9577210008,900851855435,277,9,2018-12-28,2030-02-20
9284874253,350811743310,69,24,2009-01-20,2016-12-30
3444270960,600684183513,13,5,2015-05-29,2024-05-17
1238155816,319632578733,323,30,2017-06-09,2020-07-18
8279054831,848194681518,201,24,2015-04-01,2015-09-21
8929116724,451415552804,81,5,2011-04-30,2022-07-15
6906483760,559935164264,230,28,2017-02-25,2028-07-15
8671109866,821966030018,334,19,2012-02-25,2012-03-25
4438972648,611838549079,284,26,2010-11-26,2016-02-23
6516857069,286717043136,235,0,2015-03-11,2022-03-30
8814976125,358448135241,211,12,2009-11-04,2013-07-03
4873623942,552101079520,72,15,2009-08-08,2015-10-09
9266474688,106660389381,107,11,2019-06-01,2023-04-19
7606218962,912594952164,145,11,2013-08-06,2021-08-30
2871930196,746725843206,167,23,2016-05-04,2027-12-06
4519725616,184803939706,251,11,2017-04-30,2021-08-17
2222124680,262067127715,54,16,2008-12-08,2018-05-11
3810549800,231779398025,156,10,2014-07-02,2020-02-17
1474487264,160448360535,339,10,2011-01-20,2019-05-03
8280192176,254073682859,218,27,2013-03-04,2022-08-18
2008348399,135084106291,146,8,2014-04-13,2021-04-20
8312754565,841121356046,202,11,2012-06-10,2020-02-25
3129161655,907389402119,293,5,2018-02-11,2024-10-02
4925923301,481806623501,88,2,2011-07-18,2016-07-05
3332266857,341995365905,110,23,2016-09-20,2028-03-22
7914449538,674604895497,241,28,2016-04-16,2024-08-31
6136382501,426130922864,141,18,2009-01-11,2016-04-10
7708927159,731490112835,291,24,2013-03-03,2023-12-10
4116632527,883169746760,346,1,2012-04-10,2017-06-26
9234848634,804572566573,329,8,2013-06-11,2023-05-03
1183208601,112291882866,300,5,2012-07-16,2020-03-26
1652066848,388751440703,45,16,2016-05-27,2022-11-27
3552475928,123491864447,346,20,2017-12-19,2024-02-21
2775353662,801315129805,247,4,2009-11-23,2018-06-06
1612289018,380063162453,146,11,2009-05-27,2016-12-04
3209075831,524752328639,195,1,2017-12-30,2020-11-03
3613758040,460586276503,265,15,2012-08-15,2024-07-19
2864096325,517873524783,89,30,2017-02-19,2028-03-05
1861359467,268495668236,163,6,2012-04-30,2022-10-04
6511518152,671533723095,187,8,2018-03-03,2023-05-18
3221457657,711277086489,39,24,2013-01-27,2015-10-16
2133049984,828563097082,241,12,2018-04-19,2030-02-06
4647501770,629392734924,64,6,2008-07-21,2010-02-22
1695050543,592411386471,108,3,2011-12-20,2014-09-27
5571835387,850924427258,42,21,2017-02-23,2027-10-22
1408280131,520136703125,86,7,2019-07-02,2030-01-14
3900053743,793617464885,237,10,2016-11-18,2018-05-26
4982618378,625436637073,247,10,2012-08-17,2016-09-08
4460548614,703107056827,42,30,2009-01-04,2013-08-31
2754078486,856658223081,287,6,2014-06-01,2016-04-14
8211405639,579999042745,85,5,2012-11-08,2023-10-15
8158599950,264723728607,152,18,2008-07-03,2020-06-14
5046767703,566024486425,246,26,2017-07-03,2021-02-22
7920548853,528388099145,350,23,2010-07-04,2013-11-17
9905143613,170608168775,72,20,2016-07-30,2019-03-23
4314777177,125441212870,168,17,2013-07-21,2022-09-03
5206710696,585275098864,281,9,2019-04-13,2019-11-06
8694792444,207167072494,6,25,2009-03-04,2012-12-24
4219658829,722162607263,196,13,2016-07-19,2019-03-15
6014462373,224726061184,329,6,2014-01-04,2021-07-05
3398156458,568321337115,218,18,2017-12-17,2022-12-23
8135498398,619265052584,98,22,2012-01-18,2014-10-22
2678682010,176791560695,310,4,2014-07-12,2017-07-29
4331950597,585086209902,145,30,2010-07-15,2018-01-30
3104067477,112912630352,344,9,2012-12-19,2018-08-02
9703620030,649640913216,212,10,2012-02-19,2016-04-12
8869150199,462512138263,255,24,2014-08-15,2016-06-01
8824538322,413129653676,164,24,2014-12-19,2018-10-27
7941647923,127971960193,278,9,2014-04-29,2017-01-05
2077062900,979217576017,158,5,2014-04-18,2025-08-13
5002642175,347276631014,37,10,2017-03-11,2021-07-14
9591231187,149077470881,18,24,2008-07-18,2013-05-15
8425081313,470607437153,157,28,2008-10-11,2018-10-06
8249039761,151273204976,29,6,2017-09-25,2026-08-02
3288416185,474477990844,227,11,2009-07-30,2020-08-31
1260408087,382857626417,69,12,2010-10-20,2019-12-28
5285399648,972931690270,90,20,2012-12-30,2016-10-12
2432117000,286340139893,77,13,2019-05-29,2028-08-17
9413703172,536748622935,160,29,2013-05-17,2016-12-26
8726872414,634895403465,44,12,2013-06-14,2015-09-20
8957536795,806760843678,137,15,2015-01-28,2020-02-26
3426173601,926157355538,322,27,2009-08-07,2015-05-28
6447357514,617368361526,219,16,2016-11-01,2026-04-05
8737335162,811983257108,356,26,2012-01-09,2018-01-19
8787729339,521781736224,296,30,2013-12-13,2022-10-03
6487933240,908056257547,108,7,2019-01-15,2021-02-15
9128711286,602785454054,305,14,2015-03-08,2021-07-15
4525060027,369050203980,226,9,2008-12-03,2017-10-31
9879485304,250832977844,117,29,2019-07-24,2024-04-18
8154472615,575005393428,93,21,2014-03-05,2021-05-22
6455416778,281344126696,114,10,2018-05-05,2023-05-20
3300871841,733341159242,308,23,2011-11-20,2014-03-30
7265222730,994105541593,143,22,2019-11-07,2029-05-27
9626782171,384813199838,150,20,2017-12-29,2019-08-02
5688134837,998314291420,319,15,2019-04-28,2029-10-22
3941351035,214535629754,82,19,2009-03-02,2018-08-31
5718784609,276089085207,88,10,2013-11-29,2016-04-14
2197034721,117205799939,276,10,2019-11-08,2022-12-14
7298358943,712207211416,40,9,2017-01-15,2017-02-08
1549640589,747918021219,208,5,2017-12-17,2021-01-28
8231879141,596621697173,265,24,2009-02-28,2014-08-08
9201367231,204603425335,50,26,2009-08-20,2013-06-04
5377744154,650654036522,198,7,2013-03-15,2015-09-22
3995028364,595794052827,157,22,2009-07-26,2014-03-20
8268559234,471837428845,207,22,2019-02-20,2028-01-05
6127216950,121277722001,96,23,2009-02-08,2011-07-12
9186006482,533279245980,146,16,2011-05-25,2021-02-21
1741526547,141549037042,41,15,2012-09-23,2023-05-05
3783158867,681685206436,4,11,2009-09-25,2013-06-06
4596954509,867038772130,1,23,2009-08-10,2020-09-15
6058272738,682684557479,182,9,2018-04-09,2029-11-29
9096240998,877201116206,45,13,2013-11-03,2015-08-31
9769353946,277954667596,54,21,2010-09-25,2011-10-13
2128793444,894215324580,280,28,2008-04-01,2018-02-26
6997823477,497389224148,53,14,2018-05-27,2023-11-26
7609079696,492458176991,323,0,2014-05-21,2019-09-17
3758864265,789616227069,329,27,2015-12-26,2022-10-13
4711856380,657092533098,339,11,2008-08-06,2009-11-09
2348120533,577500783201,146,2,2013-07-08,2024-12-19
5613052331,762027336118,247,20,2010-10-31,2020-07-21
9837379091,214037556477,191,0,2017-05-01,2018-06-08
4466942339,707756954279,281,16,2013-12-18,2020-09-04
2896767084,656069712638,339,10,2015-02-24,2026-08-21
1448487459,370566274934,327,11,2018-03-31,2025-12-20
6640027275,202653919593,291,11,2014-01-30,2018-06-22
4134826048,432192651710,351,16,2019-11-16,2027-12-01
1807100428,701948866007,299,18,2019-12-16,2023-10-21
6156168792,836568565009,286,20,2019-08-14,2023-08-25
4188412240,627960148013,335,6,2010-07-05,2019-09-14
7409238075,334303783231,330,4,2010-03-11,2021-02-27
9543599270,161294406851,170,7,2011-10-23,2012-06-16
2584547004,890502607072,114,1,2016-03-02,2026-03-25
3747613589,779017577887,163,21,2016-09-09,2022-09-19
7959879306,758940138219,276,18,2010-05-18,2014-07-18
4990757295,749324407451,185,4,2010-01-05,2017-05-02
2793648976,629423746917,153,18,2016-08-22,2027-07-07
1840695514,726876336546,117,1,2015-10-13,2023-06-10
3108747950,125886516503,89,12,2016-08-17,2018-07-05
8813226403,466437583403,314,9,2017-09-23,2027-05-04
9087565052,826491530416,109,22,2009-05-29,2010-05-20
9014494553,471555103607,73,16,2017-02-05,2017-07-02
6844001691,449447608028,23,8,2015-06-22,2016-01-20
7084478112,833844881413,322,6,2018-11-10,2027-09-08
8586983561,499736299690,102,4,2015-06-18,2019-12-02
9493858148,444709198125,30,10,2011-10-12,2013-08-20
7298699367,973349355464,125,12,2012-06-19,2014-11-11
5858031990,685056803252,39,22,2015-11-07,2022-03-02
2727794652,654062867166,146,17,2011-10-19,2023-04-26
5176609614,535893925032,362,19,2018-03-22,2018-06-10
9144332856,238236100393,174,18,2013-05-20,2014-04-23
6121891170,818986944858,341,0,2015-04-03,2026-01-30
2108058684,565071373448,227,16,2012-08-24,2017-08-24
2111225077,675276680394,344,0,2018-09-06,2029-01-27
3707160101,261238506784,45,16,2010-12-30,2021-02-28
2194346689,320730749528,8,9,2010-08-22,2021-02-28
5437843080,808821828097,121,9,2011-04-10,2021-09-15
8081849586,568480447063,127,20,2019-08-31,2029-08-27
4144876038,232606946932,61,18,2016-05-30,2018-12-17
9423220327,885643368730,224,19,2019-10-20,2029-06-20
4458180537,537251850536,28,14,2016-04-24,2017-07-02
3552792752,602995715989,190,17,2014-01-21,2015-12-17
7690920200,785706505179,302,15,2009-01-25,2009-11-01
4418943740,398923281370,22,7,2012-01-04,2023-08-26
1594749421,895284402114,28,13,2011-05-18,2021-05-10
4808514765,112069065554,110,14,2010-05-29,2021-07-28
1743369331,145802768552,285,29,2018-08-05,2029-01-20
5135191526,379445655661,345,1,2011-04-08,2017-12-12
2559153403,733969256528,54,13,2018-03-15,2027-02-20
7192197219,710748767909,66,27,2015-05-15,2020-12-02
2758417698,568518613992,91,18,2018-09-08,2021-08-28
3006101770,254419554532,34,13,2011-03-22,2022-01-26
5531012280,936024122382,300,22,2011-08-29,2021-08-25
7450364442,843766239926,27,4,2009-12-03,2012-04-14
8005027312,450422713030,218,9,2018-01-11,2027-04-20
2145051709,500116485126,297,9,2016-08-25,2022-12-20
1706295327,213972153064,68,25,2015-06-24,2025-06-29
9466891389,600563169713,93,5,2011-02-11,2012-09-22
7103548300,516620148122,125,24,2012-08-22,2018-04-30
2814332611,290174891611,346,0,2018-05-17,2022-02-11
8231993571,403137107646,55,10,2010-05-08,2013-05-30
8849568155,151354815799,76,27,2018-10-30,2030-08-13
6262082347,618775645838,3,3,2011-01-14,2022-10-31
8763657657,362131068460,222,17,2019-03-03,2027-11-24
6638947419,694381782162,346,22,2016-02-17,2027-11-10
6440700395,558093841435,179,19,2011-11-26,2022-12-30
5656806261,354207691416,201,20,2010-03-30,2022-03-04
