userid,credit_type_id,regularity,credit_rate,issuance_date,expire_date
2478931249,672251845424,285,14,2010-11-11,2012-10-01
9555727879,606384332311,113,18,2017-01-07,2028-10-04
1587920485,331156287307,139,21,2009-07-27,2013-07-24
6014220652,424196516643,140,6,2017-09-26,2025-04-24
1023266528,821092533237,68,30,2008-02-18,2012-11-13
6319430636,488512143229,280,13,2008-03-19,2020-02-27
9279726556,823552371229,339,28,2015-01-27,2022-08-24
2690257885,455636405261,222,9,2016-12-09,2028-01-21
5911766944,913625234356,357,22,2010-01-25,2021-08-29
5467475101,479548423278,103,2,2017-06-05,2021-01-17
4043318620,800385928810,8,10,2012-06-03,2017-02-17
8115876001,372728682860,161,18,2014-11-12,2018-09-09
8005738903,232367225345,37,12,2010-04-14,2018-11-10
9359697319,447128517325,170,29,2017-10-16,2023-03-09
1490786257,677957661396,333,27,2014-06-17,2021-08-28
4067739786,506479493130,80,21,2017-07-31,2020-05-15
1546790631,584225826305,196,23,2011-04-05,2015-04-07
7826954934,802125360732,1,10,2012-06-19,2022-04-28
1556204182,991591579510,241,25,2013-03-09,2025-01-05
3798808327,171091098508,261,20,2019-02-03,2022-01-02
9508455811,823234821627,248,16,2015-12-23,2024-10-21
2021132773,507922484641,51,18,2015-06-27,2020-07-29
3694506523,420568319068,42,26,2014-07-10,2018-07-20
3695756994,406308531283,350,15,2013-09-04,2014-01-15
6430655555,367600619562,311,15,2013-04-05,2025-02-24
3733000663,602191601887,131,14,2013-12-17,2020-07-20
4005048558,648413723217,25,22,2016-10-30,2022-10-11
5329039342,507845942154,206,25,2018-09-09,2019-08-22
7252764241,914114587759,46,25,2018-08-08,2030-05-18
7149979043,202045485408,169,24,2013-06-24,2023-03-08
7112022797,523069326465,79,15,2011-12-01,2013-06-17
8176792040,581377090856,187,15,2012-04-16,2017-10-28
4049151659,184868108676,223,27,2011-02-26,2018-07-06
2568987249,183385843667,195,5,2009-06-02,2012-07-19
4571404279,314164810912,42,12,2019-04-22,2020-10-28
2675679325,129655173044,140,3,2016-01-11,2027-09-29
9582875708,408687927824,358,20,2013-12-06,2018-10-02
4675668143,841622397421,180,6,2018-11-15,2025-06-18
5946997149,217889587732,78,8,2013-08-22,2022-10-12
1322360938,518343208980,313,12,2013-09-19,2024-04-24
8511853647,333531717546,105,1,2008-01-27,2018-09-06
9047881700,886359617742,171,21,2012-10-10,2020-04-05
3297399269,801439845996,3,15,2018-03-09,2030-02-06
2982670503,801630595702,185,22,2011-09-03,2016-04-02
7057837140,148098403957,28,30,2010-02-06,2013-05-16
1505422447,174293249725,24,9,2009-07-09,2010-05-03
9809955153,675729795023,42,14,2017-09-28,2020-04-12
8314552165,773413028453,114,5,2013-06-12,2020-02-02
6502188798,100460672052,79,22,2018-07-09,2020-12-30
4943138763,357276160994,259,13,2008-11-21,2020-01-06
5376202677,562097089080,36,10,2012-09-23,2014-01-07
4244965703,378727195272,98,13,2017-01-14,2023-04-25
9929178646,828210242824,327,0,2018-04-05,2025-09-04
7020860047,734060664487,221,11,2015-01-12,2015-07-23
2273338242,158861470268,173,7,2019-08-12,2021-03-02
9702715425,471375438679,189,19,2014-11-04,2023-05-01
9856999060,206107924387,283,5,2012-07-23,2015-11-03
3618698001,584762269922,351,22,2018-02-27,2027-09-03
8079831374,744575287234,254,18,2008-02-02,2016-04-18
6443389192,784651257805,280,22,2009-04-10,2017-10-11
7059304202,632433304464,213,19,2016-06-30,2028-02-18
3690001152,373496814996,353,1,2017-09-21,2026-02-19
5150122090,165658185702,6,19,2009-06-26,2015-01-31
9392596835,547591256286,167,6,2018-07-07,2027-05-08
9972597209,575189677744,178,23,2009-07-19,2012-09-26
3701158449,587769655552,237,8,2011-12-26,2012-09-19
9463169579,505042086361,317,4,2009-07-31,2011-11-18
9242792051,528141337983,350,28,2016-08-21,2017-08-15
6977726976,829951343466,157,3,2016-03-03,2018-03-13
1035266678,695421718647,223,3,2019-11-10,2027-05-23
9571563100,153131290744,175,0,2013-09-25,2024-09-29
5287778817,245925979360,87,24,2018-04-05,2030-02-07
2780849305,609202807675,180,6,2019-11-12,2022-05-18
6275907721,596655016811,162,26,2018-02-05,2025-08-06
4843585628,784069080627,364,4,2019-03-12,2023-12-09
9260498044,355939920244,292,23,2017-01-14,2023-01-15
2699108032,496437328967,104,18,2010-08-09,2019-03-25
8167797327,563753824850,137,25,2010-02-11,2016-11-14
9269685593,796284097333,276,4,2014-11-14,2022-03-01
7666340491,256022876826,219,0,2014-02-26,2025-12-11
2344227319,742941120768,177,22,2015-05-25,2025-02-13
7651493209,780416754841,269,14,2015-06-16,2026-05-13
5706801217,260783529663,129,16,2015-07-07,2023-06-22
8799541043,738561270731,331,9,2008-10-28,2017-12-04
9771784502,831291652996,133,6,2009-10-30,2019-04-29
8609231730,743955889516,274,26,2017-09-26,2018-11-18
2188027466,535596740381,153,19,2018-06-28,2020-12-27
6898941260,354758665406,91,4,2011-03-07,2022-01-15
5626434599,795484617912,356,18,2019-02-18,2020-02-25
1170844292,751957166249,226,16,2018-11-10,2025-07-21
1079922007,716310989932,211,23,2019-09-24,2029-06-02
4674186361,211873297784,104,4,2011-11-28,2022-03-02
8698253443,716013903127,280,23,2008-08-23,2013-01-18
8914095831,820702208963,184,2,2010-01-28,2010-09-27
3134118828,772814153900,211,13,2017-07-09,2017-07-11
7831930840,285600214650,111,19,2015-05-04,2023-08-03
9736606195,380759049238,293,1,2016-01-24,2020-03-12
2432891802,614272209675,325,26,2017-10-06,2027-12-07
7494480699,362435699904,110,6,2018-07-02,2028-06-25
7002713910,248447337116,232,4,2012-11-02,2024-07-08
8434634209,952129488336,347,7,2019-01-20,2028-07-24
1830085791,530546545701,22,5,2016-06-06,2018-01-28
1460154390,719716956865,351,5,2013-04-27,2022-03-18
9564933683,965989879264,195,24,2009-12-17,2010-07-20
6316220798,396423481365,169,11,2014-11-20,2017-10-23
2657280661,670490503234,344,14,2013-08-04,2019-04-13
2072471782,871444849029,178,27,2015-10-19,2018-06-10
4682931962,763324592449,292,0,2016-05-08,2020-08-29
3475981530,994693709897,112,14,2016-12-19,2019-04-04
6534985386,786186522633,84,19,2014-12-24,2023-01-10
9783924147,949521371971,292,3,2010-12-13,2022-03-27
2124583167,515213511581,291,18,2019-04-25,2028-12-16
4706391460,270289388007,305,4,2009-05-17,2013-01-20
4128336211,244690365451,149,20,2013-07-24,2016-03-22
9769943339,278157750523,54,24,2009-06-30,2011-11-08
6463066124,913127067831,123,26,2015-02-15,2023-03-10
2527416950,444877951030,181,3,2012-01-10,2020-07-31
6815063626,736128825892,98,18,2019-07-28,2021-11-07
2251116341,113252735274,230,29,2010-11-22,2019-12-27
3021137455,487402160925,232,14,2016-09-30,2017-10-16
6784940725,516722698946,310,12,2019-08-14,2025-08-04
6361951335,512392377827,24,18,2013-12-07,2014-06-05
1646091736,922493443739,356,19,2019-12-13,2021-03-30
3626242502,872053322413,314,8,2010-12-24,2014-10-05
5155397368,885636159506,346,10,2011-04-15,2018-08-19
5352842229,631091120774,325,27,2012-05-24,2019-09-08
5634941492,252711448824,215,27,2016-06-27,2018-12-25
6281185013,308688485034,261,7,2019-12-11,2028-10-20
9368922721,724416185231,135,29,2014-03-22,2020-08-16
1492601083,915423406450,67,4,2009-02-12,2010-10-12
1786217146,143669677115,160,17,2008-07-31,2019-05-09
9591967328,514023448232,254,30,2019-05-04,2029-05-12
6848895343,635575039149,208,2,2018-06-05,2030-01-05
9002415667,768559777369,311,22,2008-12-01,2010-08-28
5270095373,987159068759,162,18,2011-07-07,2016-01-24
4296834844,391280656233,269,18,2010-09-12,2012-08-10
8995952665,348779751467,61,27,2017-03-11,2028-03-19
7144244746,949094537457,133,30,2015-01-02,2021-05-08
6677006168,875097244039,235,10,2009-05-23,2012-03-24
6478850130,798751316125,206,3,2015-10-05,2019-02-03
6015857050,151833825499,198,24,2014-01-07,2014-07-05
5447287581,239779637249,324,30,2013-11-11,2015-03-04
8570134333,579260699108,293,10,2013-10-19,2020-01-26
4770386777,825528984369,119,10,2010-04-12,2020-10-23
8853088829,683552943886,347,22,2014-02-21,2019-06-20
1629746264,505726869071,131,16,2017-01-12,2025-03-20
5244892732,464655681271,292,15,2018-10-23,2027-06-26
5845614654,567453816653,245,18,2015-04-22,2024-11-03
6260401483,451938860078,281,28,2012-05-25,2022-08-10
9529221753,876080168748,203,7,2012-01-26,2016-12-31
7614399733,741230840312,72,18,2017-03-18,2023-03-11
8898861114,874288002655,159,19,2015-06-08,2018-06-13
7359107040,146852183748,352,18,2011-11-13,2018-12-04
4977442005,446463427501,309,13,2016-08-03,2018-08-05
7644537939,240466628027,237,10,2011-08-27,2016-01-15
7250617676,333152318901,243,5,2009-02-13,2009-03-06
2566111595,637208335069,168,22,2010-04-21,2010-07-26
2634649284,520530277818,229,0,2012-06-24,2017-04-04
5727947679,960492856120,179,21,2011-04-20,2015-06-29
9578243816,670180588680,221,17,2011-07-04,2018-03-24
7749795905,339113859470,65,21,2008-03-05,2010-05-05
8546640504,831531077529,166,2,2015-11-07,2022-08-01
2215967912,991309162302,226,4,2015-11-13,2026-05-05
5473135833,977895721479,192,5,2009-03-02,2016-04-21
9155851962,813047298328,124,29,2008-04-08,2009-02-03
8116899148,541411313164,150,27,2016-05-24,2019-01-15
9285084390,930331510750,158,7,2014-12-10,2017-11-04
8263382940,112606359530,163,16,2011-06-23,2018-04-04
6692289581,572563387117,36,19,2015-07-27,2022-03-07
1630280141,439918206467,300,13,2009-08-20,2019-02-21
3881379744,179243073377,104,18,2010-08-04,2022-04-26
5777350187,210697557594,346,1,2018-07-23,2025-12-27
1230242013,228305113248,1,17,2014-02-27,2025-09-14
3407025704,587827214157,323,22,2017-04-04,2018-08-16
3975310163,567185757238,261,2,2012-06-23,2024-05-11
1512787382,572447500846,328,30,2008-07-01,2012-08-03
8121304682,692110416554,105,12,2011-06-16,2020-06-17
1842904632,981618015521,45,21,2013-10-11,2020-01-30
9913806661,645152938778,38,17,2010-05-28,2021-10-12
8184233133,296501051876,84,13,2012-03-08,2013-11-27
7123325873,730656855510,194,16,2011-02-10,2016-08-16
7852210069,189535427463,308,16,2015-12-22,2022-06-18
6077696529,800798198539,218,28,2011-07-31,2014-10-26
3800495281,771811447698,194,27,2016-11-05,2022-02-12
7863497219,653133474500,330,3,2016-03-23,2022-11-26
5188995193,954640713166,246,19,2014-06-22,2022-03-09
5701639266,704114860288,332,13,2008-03-09,2010-03-22
1720714945,783255592749,311,7,2011-06-06,2017-11-15
4615710835,261230429519,275,20,2012-07-19,2020-10-06
2694999945,646513020426,313,1,2019-02-09,2028-03-14
1642080809,917578628008,197,4,2009-05-20,2012-08-24
2506783118,348398533395,83,4,2015-03-14,2018-04-14
5476460934,878389627154,179,19,2008-01-02,2015-11-14
5239744728,358461619356,72,7,2019-03-21,2022-03-05
6582231491,697096128350,209,25,2013-01-18,2018-12-31
1798850099,154151745578,176,15,2014-05-23,2022-11-05
1234750359,389444982414,104,0,2008-10-17,2015-09-08
2438069506,630297194199,106,18,2010-11-16,2011-04-17
7370043116,757555265681,239,0,2016-03-27,2018-05-15
6576706880,936848540793,297,12,2015-10-24,2026-02-14
1422654297,325620674830,243,11,2014-06-24,2014-06-27
8512472594,689658288445,100,21,2010-10-22,2015-06-01
2230436018,510855623816,275,15,2010-08-18,2012-08-26
7798778851,603872745531,4,24,2016-08-12,2027-03-07
5000519518,691697121979,67,23,2011-01-11,2014-07-19
9834971754,337027051901,112,17,2018-09-21,2029-03-26
5902399960,974741221653,303,1,2017-01-22,2027-08-28
1895894748,628241515028,143,30,2009-11-09,2011-01-10
9026342167,957015739002,21,27,2017-01-22,2024-11-29
1145028473,836532218755,49,16,2015-01-08,2021-11-25
1424920802,297822755922,157,29,2012-02-11,2013-02-18
5723569909,255978468628,52,24,2008-07-17,2016-07-01
5847888838,156158803135,129,9,2011-03-17,2017-04-30
9488385800,813302938262,293,23,2008-06-03,2010-05-18
7793543183,255966251569,276,27,2014-08-30,2019-05-25
6230684220,777451747043,323,22,2012-07-16,2021-09-24
9310454129,849618213237,357,3,2008-08-02,2013-02-23
8284322524,601379368743,92,4,2010-04-23,2018-07-28
4257816004,276997496628,352,23,2012-04-10,2023-05-10
2071389308,281224242878,254,27,2010-10-22,2015-08-25
6581463353,220793702136,208,25,2011-06-10,2015-06-23
8003286339,557092571792,45,26,2011-12-25,2019-03-05
4294741213,268542565341,334,9,2018-02-10,2020-10-20
2180184549,968247311042,106,26,2008-11-24,2009-02-16
3346830130,940063806303,129,24,2017-03-10,2025-06-13
5641272073,935230787364,102,17,2010-11-24,2014-06-04
8169368242,310646175781,232,24,2016-03-04,2017-03-10
9511834577,536726618072,45,10,2015-02-03,2023-09-16
3159219532,571087296587,90,26,2008-04-01,2013-08-17
4606089852,961318335178,224,24,2016-12-16,2025-03-26
8829162559,282078851987,180,18,2019-05-27,2022-11-07
2671707754,246211610127,223,5,2016-11-24,2017-09-24
3052515364,895873095177,329,30,2008-08-23,2013-03-30
3549533608,379265049116,205,4,2012-07-10,2023-01-15
4261576208,963350400023,38,16,2008-07-07,2013-03-28
2758208461,849827538375,47,2,2019-04-25,2019-06-17
2636550444,504530378159,158,26,2009-11-06,2014-01-10
2883890663,972883944976,74,10,2013-03-14,2023-04-27
6431313316,176290994685,347,25,2018-12-13,2025-12-28
1354423639,187663592194,85,22,2016-04-21,2020-08-26
5359877328,308872750696,4,5,2016-07-08,2016-08-28
3844465704,977745812954,67,25,2018-03-25,2028-02-15
1373602569,782470406409,118,2,2014-03-15,2018-08-13
9607733265,357258577049,11,9,2019-02-03,2028-06-18
2440273689,179290171698,42,14,2017-04-14,2022-11-26
2070265212,414610733056,136,14,2011-09-15,2017-03-29
4879334159,347288827176,221,26,2012-08-02,2022-08-20
3466169213,885920770394,154,25,2012-12-20,2013-12-05
8246413375,595697056773,93,27,2014-05-16,2024-10-13
3704523947,541348055141,347,22,2015-08-13,2023-03-04
1674756643,732601319456,362,21,2013-08-04,2019-03-23
6061078203,444890780850,29,13,2019-04-05,2028-08-13
1970829805,810302333343,335,17,2018-03-27,2023-12-29
1376973926,312822553114,250,23,2019-04-02,2025-12-07
4421107692,126857216139,229,30,2008-09-28,2013-10-18
1838532522,865746850811,313,6,2013-03-21,2018-02-13
5759387527,790699203062,37,4,2010-04-13,2013-10-22
2479818129,261411077739,256,0,2017-09-18,2022-02-10
3748729837,217923930039,148,21,2010-07-21,2011-11-03
2976511350,972558362388,338,8,2012-05-24,2021-03-25
2715651149,526126514856,72,21,2014-08-16,2023-08-07
7440731954,260417148573,83,29,2013-01-06,2018-02-17
5747445723,918789767673,58,11,2018-08-14,2023-05-25
2739801123,214808619819,174,9,2015-09-24,2021-06-01
9792413322,106319826904,281,19,2013-07-31,2015-03-10
8793713120,802332917837,290,5,2018-07-21,2023-05-08
7084922304,554916365573,274,11,2011-02-03,2015-09-16
2040883259,214512325465,302,17,2016-02-09,2025-01-17
1537939032,440935303500,116,1,2018-11-06,2022-11-01
5256435327,448185332532,18,23,2011-05-14,2020-01-09
1623410978,961339017041,159,22,2010-03-26,2017-06-09
2053686418,749842490813,309,4,2015-07-13,2022-11-26
1204571381,489864956682,151,27,2009-07-29,2018-04-26
7632805883,876503740626,135,10,2012-07-23,2016-02-01
5264081588,279492841907,104,19,2012-11-24,2020-04-15
6866739284,638716113665,339,6,2009-10-01,2013-01-28
2012204529,345201688230,60,24,2015-02-18,2022-07-18
5168300476,192032915165,312,28,2009-12-17,2013-03-14
8774878084,674725450370,350,28,2012-01-28,2023-03-11
3807208933,610199212975,229,12,2013-11-17,2017-10-28
7070506544,437595709073,46,24,2019-08-15,2031-03-07
8683626875,866580291866,20,24,2016-01-07,2021-04-09
9842115365,247525586401,220,5,2018-07-23,2021-01-07
8210656439,258295849296,56,19,2019-05-05,2027-11-15
4839213533,698596100954,123,25,2014-05-06,2019-12-11
5753215558,769402633834,174,26,2017-03-05,2022-04-16
7566004702,439671073802,59,4,2010-10-08,2014-04-06
9934834336,827272736663,260,9,2014-03-02,2019-02-17
8424333802,258403431090,85,13,2016-05-15,2018-11-08
6352778007,147156595995,109,19,2016-07-31,2018-02-19
2360310943,870798180510,150,30,2008-09-25,2018-02-20
1741015857,588723378034,167,27,2009-02-13,2016-08-28
9484650038,159400162156,229,25,2014-04-28,2014-10-27
6114479763,540050970363,46,19,2016-02-28,2024-11-14
1946579348,605136922095,264,21,2011-11-03,2016-05-02
5340394749,163070686504,156,13,2017-01-15,2023-10-11
3139970505,366248169550,304,2,2019-01-21,2021-12-26
6134968404,987590689685,340,22,2010-12-10,2011-02-02
2380220570,906458167527,163,24,2012-06-12,2015-03-11
3376848982,257616374776,133,29,2016-03-16,2025-01-05
4343926822,807921621505,265,8,2019-03-22,2023-05-30
5597124015,658817734956,293,6,2017-05-01,2018-03-13
6904611238,726910557062,39,23,2017-04-01,2023-08-07
5049212457,168748477001,70,4,2015-08-04,2022-04-11
2818422577,901441255709,352,8,2016-09-08,2024-09-30
3886336361,905285833916,55,19,2014-09-12,2016-07-14
5434336418,699101023526,269,13,2017-01-21,2020-10-17
2197448145,377122987187,252,7,2015-04-13,2021-03-24
8038826532,966384530783,77,26,2013-03-05,2014-03-12
4387729119,682040560808,206,22,2018-10-20,2024-12-30
4741818630,173577011065,239,1,2011-11-07,2023-03-04
7534472455,200414054294,4,22,2018-04-02,2026-11-27
1375842653,694652669540,44,22,2013-11-03,2021-09-28
7675085759,119551785000,14,0,2009-06-30,2013-07-26
2831078603,945504683252,166,10,2008-03-28,2017-05-03
6965850048,606646330341,309,8,2013-06-05,2015-12-04
8977682288,305518821486,98,22,2018-12-20,2022-10-29
6351258621,465767384111,200,5,2017-03-10,2028-06-17
2389472244,913441733461,240,19,2016-01-14,2016-12-08
7465328975,164227369947,13,1,2014-05-22,2016-06-11
6422920845,430659665465,236,7,2016-10-06,2027-11-14
2106720343,992149495251,344,1,2019-10-14,2028-02-14
9311548305,266532531225,293,5,2011-07-03,2018-05-13
1502146869,580847879955,294,28,2016-02-07,2022-12-11
9043165832,721582960544,261,7,2015-01-12,2016-11-20
1360119280,938398279734,37,10,2017-03-01,2026-09-29
9277001206,441600401346,254,21,2015-08-22,2023-05-12
6810148798,825651965540,44,14,2015-07-19,2018-07-17
6307611947,298000359968,53,0,2017-08-30,2023-11-30
8741884425,115612108374,190,29,2013-09-16,2023-12-12
1108447545,101844509788,196,13,2013-06-04,2023-09-26
6643640146,344193207195,306,21,2011-06-08,2021-10-05
6831351850,383802062414,177,12,2014-06-09,2023-06-10
3575977925,782858075201,301,1,2012-02-28,2013-04-02
6442468747,442897889797,106,1,2009-09-25,2013-06-16
8051174730,314876256451,9,10,2015-06-17,2020-04-26
9821405679,471266529597,7,25,2010-11-29,2019-04-26
1327605717,215247356544,224,19,2019-05-19,2022-03-20
9156450080,865100813595,158,18,2018-06-02,2027-05-05
5779830128,569273849863,69,18,2010-06-24,2017-12-05
3462389252,704963677190,206,5,2009-10-31,2016-01-10
2065416964,651478960893,197,26,2014-10-12,2024-10-05
2072136129,976269740109,17,3,2012-08-12,2018-03-27
6715080001,516020176047,284,30,2008-02-12,2009-09-21
6379209619,404044724962,108,27,2017-11-10,2023-01-01
4498719316,255367953596,63,16,2016-01-16,2017-02-06
6940282006,236447521147,286,4,2011-07-06,2018-07-30
7909182228,700196863518,107,9,2012-10-07,2023-06-07
1576585709,853845666826,207,1,2008-01-23,2013-09-03
2967928723,442431289571,321,17,2019-04-19,2026-03-08
4679554612,656242686566,3,26,2012-02-15,2023-10-03
7574270676,387931973235,112,17,2019-01-06,2029-11-18
9878962323,254953040587,54,3,2009-02-06,2020-05-19
5480805183,898183279784,150,22,2009-05-05,2014-08-04
9810445868,454475003023,191,19,2015-10-19,2022-06-19
5210995191,284713969450,348,10,2009-05-17,2012-06-24
5427056518,561332480540,266,13,2019-03-08,2021-06-06
6479467815,584476470054,254,1,2014-02-13,2024-11-26
8060847821,156973922086,88,12,2010-07-12,2018-07-01
6328723105,376907235922,132,9,2019-02-05,2024-04-05
8529662786,952672234898,307,11,2018-09-18,2028-02-22
2162330742,184024664303,287,25,2017-03-31,2019-07-08
